filepath,captions
airport_199.jpg,many planes are parked near a large building in a large airport with several runways with a plane .
airport_2.jpg,"this is a parking apron, many planes, buildings and road ."
airport_2.jpg,"it is white planes, gray land and road, light brown buildings ."
airport_2.jpg,seven planes are parked next to terminals in an airport .
airport_2.jpg,seven planes are parked next to terminals in an airport .
airport_2.jpg,"this is a parking apron, many planes, buildings and road ."
airport_20.jpg,there is an airport in one corner of two crossed roads  which has some planes parked near a star like building .
airport_20.jpg,there are several planes staying on the tarmac between airport runways and terminal buildings .
airport_20.jpg,three boarding gate surrounded by many planes .
airport_20.jpg,the passenger termial building separated the landside and the airside .
airport_20.jpg,some planes are parked in an airport with three large parking lots .
airport_200.jpg,the runways of the airport has many oval shaped lawns .
airport_200.jpg,some aircrafts stay on square tarmacs and netlike runways decorated with some grassy oval fields .
airport_200.jpg,some palnes waiting to take off near the terminal .
airport_200.jpg,three passenger termial buildings sits alongside crossing runways .
airport_200.jpg,some planes are near some buildings in an airport with two parallel runways .
airport_201.jpg,there are many planes idling in the square of the airport next tp a straight runway .
airport_201.jpg,three star like buildings standing on a tarmac next to an airport runway with aeroplanes standing on it .
airport_201.jpg,boarding gate and some planes and a flight strip with green guard bar .
airport_201.jpg,a staight airstrip lays beside the passenger termial building .
airport_201.jpg,some planes are parked near three terminals in an airport with parking lots and runways .
airport_202.jpg,this is a big airport with some planes .
airport_202.jpg,"the ground is brown, the roads are grey and the buildings are white ."
airport_202.jpg,many planes are parked near three terminals .
airport_202.jpg,many planes are parked near three terminals .
airport_202.jpg,this is a big airport with some planes .
airport_203.jpg,many planes are in an airport .
airport_203.jpg,many planes are in an airport .
airport_203.jpg,many planes are in an airport .
airport_203.jpg,many planes are in an airport .
airport_203.jpg,many planes are in an airport .
airport_204.jpg,several airplanes are parked on four tarmacs lying beside airport runways and grassy fields .
airport_204.jpg,there is a circular airport runway on bareland next to which is some buildings and a tarmac with aircrafts .
airport_204.jpg,a yellow land is caught between a take off runway and the terminal .
airport_204.jpg,two runways stretch from the passenger termial building .
airport_204.jpg,some planes are sparsely parked in an airport with several parking lots and runways .
airport_205.jpg,this is a big airport with some planes .
airport_205.jpg,"the ground is brown, the roads are grey and the buildings are grey ."
airport_205.jpg,many planes are parked next to a terminal near runways .
airport_205.jpg,many planes are parked next to a terminal near runways .
airport_205.jpg,this is a big airport with some planes .
airport_206.jpg,the airport is surrounded by runways with rectangular lawns .
airport_206.jpg,a star like building and some aeroplanes standing on a parking apron  which is surrounded by netlike runways and rounded rectangle grassy fields .
airport_206.jpg,a square terminal and criss cross flight strip .
airport_206.jpg,parallel runways surrounds the passenger termial building .
airport_206.jpg,some planes are sparsely parked in an airport with several parking lots and runways .
airport_207.jpg,some aeroplanes standing on the tarmac near a radial building  next to which are airport runways and crossed roads .
airport_207.jpg,some aeroplanes standing on the tarmac near a radial building  next to which are airport runways and crossed roads .
airport_207.jpg,many planes stop on the grey terminal near to take off runway .
airport_207.jpg,a majestic passenger termial building is surrounded by runways .
airport_207.jpg,many planes are parked near several terminals in an airport with parking lots and runways .
airport_208.jpg,the square main building here is surrounded by several radial buildings with aircrafts near them on a parking apron  on the periphery of which are runways and lawns .
airport_208.jpg,the square main building here is surrounded by several radial buildings with aircrafts near them on a parking apron  on the periphery of which are runways and lawns .
airport_208.jpg,a white terminal with many palnes .
airport_208.jpg,a large passenger termial building is surrounded by runways .
airport_208.jpg,many planes are parked near several terminals in an airport with parking lots and runways .
airport_209.jpg,buildings in the airport is dihedral and symmetrical  surrounded by several planes standing on the parking apron  beside which are airport flight paths and grassy fields .
airport_209.jpg,buildings in the airport is dihedral and symmetrical  surrounded by several planes standing on the parking apron  beside which are airport flight paths and grassy fields .
